User_ID,Age_Years,Gender,Body_Mass_KG,Height_CM,Steps,Workout_Minutes,Exercise_Type,Avg_Heart_Rate,Intensity_Score,Calories_Burned,Notes,Calories
1376,63.2,Male,102.6,173.1,17016,88,HIIT,169,1,2926.0,High intensity,2924.0
1377,19.8,Male,54.1,167.4,7023,51,,104,10,2111.3,High intensity,2107.0
1378,60.1,Male,54.4,169.3,4867,111,Walking,94,4,2195.4,High intensity,2191.0
1379,18.8,Male,83.4,177.2,10569,54,HIIT,136,4,2202.8,,2203.0
1380,53.7,Female,72.5,162.2,8641,48,Cycling,79,9,2156.6,Evening workout,2161.0
1381,43.0,Male,74.8,154.8,6004,74,Yoga,83,4,2017.3,,2015.0
1382,46.4,Male,81.9,179.7,10963,31,Walking,116,7,2182.3,,2185.0
1383,38.3,Male,111.7,150.7,14796,20,Yoga,114,1,2142.5,Evening workout,2146.0
1384,28.6,Female,87.6,171.1,9204,119,HIIT,68,7,2646.7,,2650.0
1385,57.5,Male,96.8,167.8,8077,111,Cycling,153,2,2611.8,,2616.0
1386,28.1,Female,100.7,154.1,13526,46,Yoga,148,8,2626.6,High intensity,2627.0
1387,53.7,Male,112.9,180.3,4261,99,Swimming,75,1,2127.9,,2132.0
1388,56.6,Male,53.5,155.5,18046,60,HIIT,178,10,3008.6,Low effort,3006.0
1389,57.3,Female,67.8,176.1,14397,100,Swimming,114,3,2652.7,Morning session,2651.0
1390,52.3,Male,107.4,174.9,4390,67,Swimming,131,8,2368.0,Morning session,2363.0
1391,51.4,Female,105.7,178.1,16299,86,HIIT,167,10,3299.2,Morning session,3301.0
1392,64.7,Female,84.7,177.1,2902,16,Swimming,117,8,1731.5,Morning session,1735.0
1393,41.1,Male,88.1,165.7,17712,17,Yoga,123,5,2412.5,,2415.0
1394,39.1,Male,68.8,161.5,10631,119,HIIT,151,5,2787.4,Morning session,2789.0
1395,22.7,Male,95.2,169.7,16562,60,HIIT,135,8,2842.0,,2840.0
1396,,Male,102.5,167.5,14540,32,Walking,174,10,2790.2,,2790.0
1397,53.7,Female,77.7,183.7,4846,99,Swimming,147,5,2441.8,Good workout,2440.0
1398,64.1,Female,60.2,172.7,13359,117,Swimming,108,9,2988.5,,2988.0
1399,37.3,Male,66.9,194.4,17608,100,Walking,88,1,2634.3,High intensity,2635.0
1400,36.8,Female,101.1,176.9,3520,18,Walking,138,5,1799.3,,1800.0
1401,52.3,Female,106.4,166.6,9064,55,Cycling,177,3,2388.7,Morning session,2385.0
1402,60.7,Male,115.4,170.6,19791,47,HIIT,141,3,2861.0,High intensity,2858.0
1403,34.9,Female,116.7,189.8,7683,22,Walking,66,2,1740.0,High intensity,1743.0
1404,62.2,Female,114.4,180.1,18194,16,Running,136,3,2458.9,Morning session,2457.0
1405,60.6,Male,74.5,152.2,4117,20,Walking,142,7,1805.7,Evening workout,1802.0
1406,51.3,Female,67.8,166.0,16604,83,Running,171,8,3002.2,Evening workout,3002.0
1407,26.6,Male,76.5,175.4,13578,106,Cycling,166,8,3038.2,,3038.0
1408,43.3,Female,101.3,172.5,3251,112,Swimming,128,8,2617.3,High intensity,2613.0
1409,19.6,Male,53.0,155.9,14513,59,Walking,149,1,2185.5,,2190.0
1410,26.7,Female,75.7,177.1,5661,76,Running,61,7,2024.1,Low effort,2025.0
1411,26.1,Female,115.1,157.8,15103,50,Swimming,92,2,2373.3,High intensity,2371.0
1412,57.3,Male,53.0,194.8,7421,38,Swimming,107,10,2074.6,,2075.0
1413,34.9,Male,57.5,157.4,5925,46,Swimming,96,4,1710.0,Evening workout,1713.0
1414,18.5,Male,102.5,168.1,13202,65,Swimming,148,5,2640.8,,2640.0
1415,42.6,Male,47.5,187.0,3646,118,Yoga,148,1,2142.6,Good workout,2144.0
1416,60.4,Female,79.7,178.0,19130,89,Walking,162,4,3060.5,Evening workout,3065.0
1417,57.4,Female,65.7,172.5,5309,25,Cycling,89,4,1551.1,Good workout,1555.0
1418,59.1,Female,108.3,181.5,17832,53,Running,100,9,2941.1,Good workout,2941.0
1419,42.0,Male,96.6,159.5,18952,59,HIIT,63,9,2831.6,High intensity,2828.0
1420,56.2,Female,78.7,176.8,13667,116,Walking,142,10,3247.7,Morning session,3243.0
1421,52.8,Female,79.3,150.2,8310,80,Cycling,150,1,2237.5,High intensity,2242.0
1422,20.5,Male,59.4,188.8,15967,88,HIIT,175,8,2971.3,,2968.0
1423,54.3,Male,50.6,178.6,10239,111,Walking,170,4,2651.2,,2652.0
1424,61.6,Female,76.8,194.7,8088,15,Swimming,98,4,1723.3,,1726.0
1425,61.7,Male,96.2,152.1,13822,27,Swimming,83,5,2207.0,High intensity,2202.0
1426,47.1,Female,72.4,186.7,18448,28,Walking,109,2,2236.4,Evening workout,2241.0
1427,55.4,Female,108.2,180.3,4821,60,Yoga,96,1,1881.7,Evening workout,1882.0
1428,51.1,Male,63.5,160.8,2436,75,HIIT,112,5,1927.0,,1925.0
1429,29.6,Female,59.2,171.8,13897,12,Yoga,84,7,1960.4,,1959.0
1430,36.5,Male,50.1,167.8,19867,119,Cycling,152,10,3423.0,Low effort,3424.0
1431,54.5,Male,117.0,184.9,8719,98,Running,90,9,2803.8,Low effort,2804.0
1432,61.1,Female,82.5,155.1,3794,109,Swimming,168,2,2379.4,,2382.0
1433,34.7,Female,70.9,152.0,12528,63,Swimming,158,8,2644.4,Morning session,2647.0
1434,27.8,Female,95.8,154.3,11082,58,Swimming,151,7,2548.5,Good workout,2548.0
1435,64.5,Male,117.3,158.4,14018,37,Walking,97,2,2285.6,,2284.0
1436,29.9,Female,97.2,177.7,18481,47,Swimming,117,5,2669.8,Low effort,2669.0
1437,33.8,Male,100.1,168.8,19022,37,HIIT,167,7,2898.4,High intensity,2895.0
1438,41.7,Male,103.2,177.2,16584,41,Yoga,112,3,2418.0,,2416.0
1439,36.4,Female,114.6,176.7,10850,50,HIIT,173,2,2396.7,Evening workout,2393.0
1440,25.5,Male,102.5,162.7,9455,45,Cycling,109,6,2208.5,Good workout,2212.0
1441,48.1,Female,57.5,187.1,12184,112,Swimming,63,10,2785.8,Morning session,2785.0
1442,,Female,87.9,192.5,14207,45,Swimming,151,6,2526.5,Evening workout,2530.0
1443,34.6,Female,95.0,170.6,1160,116,Walking,111,4,2267.4,,2264.0
1444,40.2,Female,63.8,176.4,9418,96,Swimming,90,1,2145.2,Morning session,2150.0
1445,54.4,Female,65.5,155.0,8081,75,HIIT,146,5,2369.7,,2369.0
1446,33.5,Female,68.3,187.2,5412,19,Yoga,137,1,1500.7,High intensity,1501.0
1447,23.7,Female,70.7,160.4,11114,79,Running,151,8,2633.1,Evening workout,2630.0
1448,25.4,Male,89.2,190.5,19722,81,Swimming,73,2,2643.4,Evening workout,2642.0
1449,42.3,Female,72.3,166.7,18985,88,Running,60,9,2938.7,Low effort,2936.0
1450,35.4,Male,73.2,188.5,6888,118,Yoga,102,9,2655.4,,2660.0
1451,42.9,Male,61.1,156.4,4718,102,Swimming,155,3,2258.1,High intensity,2261.0
1452,29.4,Male,112.3,179.6,11614,72,Running,177,6,2807.9,,2808.0
1453,32.7,Female,88.0,170.1,19309,101,Walking,118,9,3262.7,High intensity,3264.0
1454,43.6,Male,105.4,150.7,9443,31,HIIT,120,7,2195.5,,2194.0
1455,58.8,Male,112.7,174.1,16203,107,Cycling,100,4,3007.5,Evening workout,3007.0
1456,62.1,Female,118.2,181.3,17369,29,Walking,77,3,2385.8,Evening workout,2390.0
1457,43.0,Female,69.2,157.7,8274,42,Yoga,119,2,1851.9,High intensity,1855.0
1458,64.2,Male,111.2,154.8,16759,24,Swimming,128,10,2784.8,,2787.0
1459,49.8,Female,46.2,179.3,18986,16,HIIT,165,10,2615.7,Evening workout,2617.0
1460,27.3,Female,93.6,157.1,17897,97,Yoga,138,1,2850.9,Low effort,2846.0
1461,33.7,Female,114.3,168.2,16104,99,Walking,118,10,3264.4,,3266.0
1462,24.7,Female,70.5,193.2,9633,59,Yoga,101,1,1877.5,Morning session,1879.0
1463,34.2,Male,116.1,179.7,9192,19,Cycling,139,4,2060.0,,2058.0
1464,40.1,Female,71.6,164.3,7501,88,HIIT,159,4,2391.1,Morning session,2393.0
1465,43.8,Female,62.4,185.8,18286,46,Swimming,95,9,2615.7,,2612.0
1466,38.7,Female,98.3,193.2,6719,68,Yoga,99,10,2440.9,High intensity,2437.0
1467,39.4,Male,45.1,176.8,10412,97,Cycling,89,1,2107.9,Good workout,2112.0
1468,24.2,Male,105.2,162.2,16963,84,Walking,161,4,3002.5,,2998.0
1469,31.2,Female,47.0,163.8,19705,113,HIIT,146,3,3012.5,High intensity,3011.0
1470,32.8,Female,112.8,186.6,1855,72,HIIT,70,9,2141.4,,2137.0
1471,24.1,Male,85.1,179.7,2017,30,Walking,84,5,1510.2,Good workout,1512.0
1472,26.6,Female,81.3,188.1,6279,113,Cycling,104,9,2611.0,Low effort,2612.0
1473,25.9,Female,95.9,162.6,11412,111,Running,110,10,3017.7,Evening workout,3013.0
1474,40.7,Male,59.7,165.3,8712,88,Yoga,102,6,2310.8,Low effort,2314.0
1475,46.2,Female,52.3,193.2,16817,88,HIIT,125,9,2923.6,Low effort,2926.0
1476,35.0,Female,82.1,156.4,7624,46,Yoga,158,1,1971.6,,1970.0
1477,48.8,Male,100.6,176.1,17579,54,Running,106,4,2602.1,High intensity,2600.0
1478,47.5,Male,91.3,194.8,16131,23,Running,83,4,2186.5,Good workout,2184.0
1479,56.5,Female,54.8,184.3,5694,52,HIIT,136,10,2181.3,Low effort,2185.0
1480,52.5,Male,93.7,164.4,15047,94,Walking,165,10,3269.9,Morning session,3271.0
1481,35.6,Female,85.7,177.5,5651,117,Swimming,96,6,2527.7,High intensity,2529.0
1482,59.6,Female,74.7,184.6,13726,93,Walking,115,10,2947.2,,2950.0
1483,56.4,Female,49.5,156.2,12299,42,Swimming,153,1,2032.4,High intensity,2029.0
1484,34.5,Male,115.2,169.5,18441,12,Cycling,134,10,2793.1,Good workout,2796.0
1485,31.5,Male,75.6,181.9,6207,113,HIIT,146,5,2525.2,,2522.0
1486,48.8,Female,96.7,187.3,11897,96,HIIT,105,3,2605.2,High intensity,2606.0
1487,41.4,Female,67.1,189.7,3792,53,Walking,87,1,1544.0,,1544.0
1488,52.6,Male,92.4,181.6,1420,96,Yoga,152,6,2328.6,Low effort,2333.0
1489,61.5,Male,84.8,175.1,3840,100,Yoga,111,3,2232.5,,2228.0
1490,62.6,Male,50.8,188.2,14437,44,Cycling,74,4,2092.9,,2092.0
1491,51.8,Female,82.1,169.6,18415,34,Running,104,9,2654.5,Evening workout,2653.0
1492,20.9,Male,85.7,167.8,8639,105,Walking,117,2,2382.9,Evening workout,2382.0
1493,54.0,Male,71.7,164.2,18875,95,Running,126,1,2756.7,Evening workout,2759.0
1494,60.3,Female,119.1,171.8,5975,17,Cycling,132,10,2262.6,,2266.0
1495,57.4,Female,113.1,171.0,17893,71,Walking,131,6,3054.8,High intensity,3051.0
1496,43.1,Female,101.3,170.1,19243,111,Walking,170,1,3185.8,,3182.0
1497,40.3,Male,61.4,151.1,16535,27,Running,178,1,2191.6,Evening workout,2194.0
1498,61.1,Female,115.8,189.3,6061,101,Yoga,156,7,2816.2,,2818.0
1499,56.7,Female,91.7,192.7,2858,37,Cycling,157,2,1797.0,Low effort,1802.0
1500,32.4,Female,57.4,167.2,14678,84,Cycling,132,4,2549.3,Low effort,2549.0
1501,21.1,Female,55.5,172.8,3065,21,Cycling,176,4,1571.0,Good workout,1569.0
1502,46.2,,68.7,162.1,15391,73,,140,2,2506.9,Evening workout,2508.0
1503,39.5,Female,117.9,190.4,14346,11,Walking,100,6,2297.4,Evening workout,2295.0
1504,42.8,Male,48.9,158.4,16237,68,Yoga,124,10,2744.4,High intensity,2744.0
1505,30.7,Male,90.1,156.9,7773,46,Walking,99,2,1855.0,Low effort,1860.0
1506,35.1,Male,62.5,190.1,10788,13,Walking,64,8,1842.9,Evening workout,1838.0
1507,50.1,Female,87.5,150.6,15094,50,Walking,153,4,2571.7,Morning session,2571.0
1508,33.3,Male,77.3,151.8,5442,54,Yoga,134,1,1790.6,Evening workout,1786.0
1509,62.1,Female,54.8,153.8,10247,118,Running,87,7,2619.2,High intensity,2622.0
1510,59.6,Female,117.0,163.1,14195,43,Yoga,97,6,2543.2,Good workout,2547.0
1511,61.1,Female,103.7,181.5,10215,96,HIIT,140,6,2847.1,High intensity,2848.0
1512,19.3,Male,75.8,185.2,4204,22,Cycling,173,3,1670.8,Morning session,1674.0
1513,52.6,Female,72.4,151.3,17959,16,Cycling,146,10,2610.3,Good workout,2615.0
1514,59.1,Female,104.9,189.1,17582,41,HIIT,77,7,2660.5,Low effort,2663.0
1515,51.1,Female,47.1,163.4,2365,32,Cycling,96,6,1478.8,High intensity,1477.0
1516,47.2,Male,99.3,169.3,19382,58,Running,86,10,2955.1,High intensity,2952.0
1517,30.5,Male,58.3,174.2,18400,81,Swimming,84,10,2896.5,High intensity,2893.0
1518,30.3,Male,102.1,191.4,1025,56,Cycling,128,9,2089.6,High intensity,2094.0
1519,35.3,Female,59.2,157.9,4724,46,Running,142,3,1774.5,Morning session,1779.0
1520,49.5,Male,46.2,177.8,4458,107,Walking,86,3,2011.5,,2009.0
1521,49.0,Female,68.5,170.2,11559,57,Cycling,136,4,2269.3,Evening workout,2272.0
1522,52.2,Female,108.6,172.3,5746,38,Swimming,113,3,1938.9,High intensity,1934.0
1523,56.1,Male,115.1,181.4,14217,46,Cycling,66,4,2376.3,Evening workout,2380.0
1524,63.2,Female,68.4,157.4,10067,32,Yoga,149,6,2216.1,Evening workout,2215.0
1525,46.5,Male,71.4,180.8,10133,47,Swimming,137,1,2010.5,Good workout,2007.0
1526,46.4,Female,81.2,186.4,4041,102,Walking,86,2,2089.1,High intensity,2094.0
1527,61.1,Male,83.3,165.3,8765,53,Cycling,118,10,2439.3,High intensity,2441.0
1528,33.6,Female,107.8,189.8,6404,14,Running,131,6,1941.8,Morning session,1945.0
1529,61.0,Female,70.4,191.8,1571,61,Cycling,90,6,1816.1,Low effort,1821.0
1530,64.3,Female,109.1,176.1,9796,49,Running,158,1,2268.2,Low effort,2267.0
1531,27.2,Female,48.5,189.9,13612,20,HIIT,150,6,2052.7,,2057.0
1532,47.5,Female,73.1,190.1,16305,87,Cycling,127,9,2985.9,,2983.0
1533,42.7,Male,45.2,167.7,9573,115,Running,165,8,2788.6,Evening workout,2792.0
1534,56.8,Female,94.0,184.2,2236,11,Swimming,63,10,1669.1,Morning session,1666.0
1535,37.3,Male,55.4,164.9,3380,44,Walking,77,5,1565.0,Good workout,1565.0
1536,22.1,Male,118.0,176.2,8177,54,HIIT,122,4,2263.9,,2259.0
1537,18.6,Male,103.7,166.7,15538,58,Swimming,146,6,2760.9,,2764.0
1538,47.6,Female,106.6,189.2,12971,44,Cycling,155,5,2543.8,Good workout,2548.0
1539,20.1,Female,80.3,151.2,11297,115,Swimming,135,6,2801.6,Evening workout,2800.0
1540,62.2,Female,100.1,180.2,2517,101,Walking,111,10,2574.9,Good workout,2572.0
1541,31.6,Male,65.0,186.3,18917,81,Yoga,143,3,2756.4,,2755.0
1542,47.6,Female,57.6,190.3,6887,41,Running,170,7,2128.3,Morning session,2132.0
1543,21.1,Female,53.4,190.3,12486,77,Swimming,122,8,2526.0,,2525.0
1544,35.3,Male,55.4,183.1,5642,118,Swimming,104,5,2320.6,,2317.0
1545,54.4,Male,119.2,183.7,19534,80,Walking,71,5,2962.4,High intensity,2960.0
1546,42.3,Male,114.1,152.3,12423,48,Yoga,67,4,2249.0,High intensity,2247.0
1547,18.1,Male,45.7,166.5,12399,57,Cycling,177,10,2541.4,Evening workout,2543.0
1548,63.7,Male,114.3,163.3,7061,100,Swimming,81,5,2536.3,,2539.0
1549,32.5,Male,100.6,163.5,13685,46,HIIT,150,10,2776.1,Evening workout,2775.0
1550,26.7,Female,75.0,187.0,5487,69,Cycling,100,8,2156.4,,2159.0
1551,32.3,Male,81.8,184.4,13018,90,HIIT,175,5,2805.6,Good workout,2805.0
1552,41.7,Female,91.5,150.7,8750,83,Swimming,100,9,2591.8,,2589.0
1553,21.3,Female,91.6,178.0,18461,13,Running,140,1,2171.2,,2167.0
1554,29.4,Female,113.6,153.2,18684,32,Cycling,116,7,2697.0,Evening workout,2697.0
1555,54.4,Male,102.3,182.4,11350,23,Walking,91,5,2099.1,,2098.0
1556,54.7,Female,80.1,166.7,15410,14,Cycling,156,4,2299.1,Good workout,2303.0
1557,60.8,Male,76.2,177.7,16105,75,HIIT,154,3,2747.1,High intensity,2744.0
1558,23.7,Male,108.5,175.4,19913,119,Running,114,10,3548.9,Low effort,3549.0
1559,56.8,Female,115.3,157.8,4260,33,Swimming,65,7,1928.1,Morning session,1925.0
1560,63.9,Male,86.8,183.1,17747,27,Running,98,2,2253.3,Morning session,2256.0
1561,41.5,Female,92.6,167.1,15574,36,Yoga,68,5,2270.4,Morning session,2266.0
1562,28.3,Female,118.1,180.1,14712,33,Cycling,165,2,2487.2,Good workout,2491.0
1563,,Male,74.1,176.8,18229,38,Yoga,91,7,2457.0,High intensity,2458.0
1564,51.7,Female,65.4,165.6,18711,20,Running,95,6,2316.3,,2318.0
1565,42.6,Female,104.6,159.5,4255,27,Running,75,10,1969.8,Low effort,1973.0
1566,24.0,Female,57.1,189.6,4237,13,Swimming,71,7,1393.9,,1397.0
1567,21.8,Male,45.1,161.2,13433,42,Cycling,100,9,2180.1,,2182.0
1568,25.5,Female,109.9,171.8,10497,87,Running,126,2,2464.4,Low effort,2467.0
1569,37.8,Male,77.9,165.4,17350,117,HIIT,117,9,3271.2,Evening workout,3268.0
1570,46.5,Male,82.3,161.2,16941,51,Walking,150,7,2773.0,,2774.0
1571,62.1,Female,69.1,160.3,11224,41,Yoga,150,2,2124.0,Good workout,2119.0
1572,63.1,Female,70.3,169.8,9956,60,Swimming,68,10,2365.1,Evening workout,2368.0
1573,27.9,Male,103.5,150.3,6465,13,Cycling,76,2,1528.5,Good workout,1530.0
1574,60.4,Male,77.7,176.9,17882,29,Yoga,169,4,2524.9,Morning session,2521.0
1575,51.5,Female,85.7,152.8,3944,94,Running,64,2,1969.8,High intensity,1967.0
1576,43.0,Female,74.1,161.3,6856,76,Yoga,85,1,1928.9,High intensity,1924.0
1577,58.7,Male,101.5,179.6,12996,98,Cycling,144,6,2991.8,Low effort,2996.0
1578,20.5,Male,93.2,158.8,13652,77,Walking,60,10,2711.6,,2716.0
1579,23.8,Male,92.6,186.2,7077,71,Cycling,60,5,2047.8,High intensity,2046.0
1580,22.4,Male,116.5,150.9,1135,67,Yoga,94,3,1835.0,Morning session,1837.0
1581,22.3,Male,93.4,191.3,16773,56,Yoga,68,1,2231.8,,2235.0
1582,64.5,Female,91.4,153.0,10292,84,Walking,146,9,2799.8,,2802.0
1583,40.4,Male,100.3,164.1,5033,89,Walking,97,8,2450.2,Good workout,2446.0
1584,26.3,Male,109.9,176.2,15178,68,Running,164,6,2894.3,Morning session,2891.0
1585,52.4,Female,56.1,157.7,7546,109,Yoga,63,6,2321.8,,2317.0
1586,37.8,Female,113.1,172.9,9396,15,HIIT,111,4,1940.4,High intensity,1945.0
1587,59.8,Male,50.7,164.7,11563,104,Swimming,78,2,2321.9,,2323.0
1588,52.1,Male,109.6,176.4,13882,49,Yoga,160,4,2615.9,Evening workout,
1589,35.9,Female,69.3,180.6,17945,86,HIIT,64,2,2524.4,,2523.0
1590,34.0,Male,45.3,188.5,4314,32,Swimming,151,7,1769.4,,1768.0
1591,41.2,Male,76.5,157.3,19595,61,Running,169,9,3090.9,Morning session,3095.0
1592,20.1,Female,47.4,179.1,19755,13,Cycling,165,2,2196.1,,2193.0
1593,49.4,Male,93.2,191.8,13927,46,Swimming,178,9,2807.8,Evening workout,2804.0
1594,52.3,Female,63.5,167.8,3681,51,Yoga,107,9,1971.2,Evening workout,1973.0
1595,55.0,Female,104.4,153.1,3806,110,HIIT,146,8,2761.5,Low effort,2766.0
1596,30.6,Female,73.1,192.5,12961,53,Walking,122,1,2079.6,Good workout,2081.0
1597,64.7,Female,94.4,171.1,19639,106,Walking,97,5,3159.1,,3163.0
1598,42.0,Male,46.5,152.1,13602,51,Running,111,10,2427.3,,2429.0
1599,26.6,Female,117.7,164.7,10092,38,Swimming,146,4,2263.9,,2266.0
1600,21.3,Male,100.9,184.4,7382,110,HIIT,105,7,2669.4,Low effort,2666.0
1601,31.0,,61.7,187.6,10942,28,Yoga,141,8,2145.9,Good workout,2149.0
1602,54.8,Male,104.3,182.0,4159,93,Swimming,152,10,2734.1,Evening workout,2738.0
1603,51.7,Male,80.2,163.9,6656,41,Running,151,8,2192.7,Morning session,2197.0
1604,28.8,Male,105.4,150.1,2452,53,Swimming,68,2,1632.2,Low effort,1637.0
1605,58.8,Female,61.8,175.9,10435,64,Running,162,3,2336.2,Evening workout,2332.0
1606,20.4,Female,93.1,157.2,19706,89,Walking,109,10,3233.0,Evening workout,3228.0
1607,45.5,Female,104.2,165.8,10862,14,Walking,133,10,2367.1,Evening workout,2363.0
1608,46.3,Female,64.7,187.3,11219,55,Swimming,125,7,2314.8,Low effort,2314.0
1609,26.7,Male,94.7,159.3,2768,85,Running,136,4,2160.1,,2165.0
1610,20.5,Female,47.8,191.7,7096,54,Swimming,97,6,1852.7,Low effort,1851.0
1611,42.5,Male,87.4,186.9,6185,30,Yoga,86,8,1934.6,,1934.0
1612,51.9,Male,101.4,175.1,12855,87,Cycling,178,8,3095.3,Low effort,3098.0
1613,29.6,Female,94.7,177.4,11494,110,Yoga,164,7,3024.5,Morning session,3021.0
1614,59.1,Female,112.3,161.3,15460,31,Walking,79,2,2260.2,,2256.0
1615,26.8,Female,94.1,169.7,2169,39,Cycling,163,2,1750.2,High intensity,1753.0
1616,32.6,Female,81.3,163.7,7590,32,Cycling,121,3,1820.4,Evening workout,1824.0
1617,57.7,Male,90.3,184.7,17770,14,Cycling,133,4,2370.6,,2367.0
1618,42.6,Male,86.8,178.5,19814,72,Cycling,75,1,2558.4,,2556.0
1619,22.6,Female,59.1,161.3,18789,102,Swimming,138,5,2968.4,Low effort,2969.0
1620,28.5,Male,77.6,167.0,1123,68,Walking,72,7,1818.8,Low effort,1817.0
1621,51.2,Male,55.2,193.7,16626,103,Yoga,173,10,3223.7,Morning session,3222.0
1622,41.8,Male,64.4,151.7,6909,91,Yoga,161,5,2392.5,Evening workout,2395.0
1623,32.9,Female,68.5,151.6,4896,119,Swimming,79,7,2410.7,Evening workout,2406.0
1624,55.9,Male,108.9,166.6,9066,61,Cycling,83,5,2299.6,Evening workout,2295.0
1625,25.6,Female,109.3,159.3,10373,74,Walking,164,10,2891.6,Good workout,2893.0
1626,22.6,Female,117.6,167.5,18111,48,Walking,109,8,2877.5,High intensity,2880.0
1627,43.0,Male,61.6,171.7,8039,90,Swimming,66,7,2279.4,,2277.0
1628,35.7,Male,105.7,168.8,13076,12,HIIT,146,1,2049.3,High intensity,2054.0
1629,23.7,Female,59.4,150.5,4670,51,Walking,147,1,1670.9,,1669.0
1630,54.7,Male,95.5,173.1,18525,80,Walking,88,5,2874.6,High intensity,2870.0
1631,30.8,Male,71.5,185.8,11567,36,Running,64,2,1770.7,High intensity,1771.0
1632,45.4,Female,118.2,174.6,16029,37,Swimming,166,9,2904.4,Morning session,2904.0
1633,22.4,Female,105.1,185.4,16793,117,HIIT,168,2,3149.6,Low effort,3152.0
1634,30.5,Female,102.4,180.6,9550,63,Running,94,9,2483.4,,2482.0
1635,34.1,Female,75.5,180.7,16338,104,Cycling,124,10,3158.6,Evening workout,3162.0
1636,57.6,Male,56.3,151.5,19595,24,HIIT,159,2,2359.3,Good workout,2362.0
1637,62.6,Male,90.6,168.2,1972,62,Yoga,174,4,2092.5,,2088.0
1638,49.7,Female,75.4,161.4,1360,81,Running,141,3,1958.7,Morning session,1963.0
1639,46.5,Female,76.6,159.6,3632,79,Running,129,6,2177.7,Evening workout,2174.0
1640,20.1,Female,76.2,180.4,4190,101,Swimming,146,4,2284.1,,2285.0
1641,57.6,Male,97.3,194.3,5948,13,Yoga,133,9,2056.1,Low effort,2055.0
1642,51.3,Female,105.8,171.9,16346,103,Running,66,9,3125.4,High intensity,3130.0
1643,57.7,Male,90.5,172.3,16554,116,Walking,103,10,3304.0,Evening workout,3303.0
1644,44.7,Female,118.6,172.0,19008,26,Running,131,9,2882.4,High intensity,2882.0
1645,30.6,Female,51.5,164.9,13120,43,Walking,72,3,1880.3,Low effort,1878.0
1646,62.3,Female,48.9,175.3,19140,15,Walking,153,3,2226.3,Low effort,2223.0
1647,50.4,Male,96.2,152.4,8818,45,Swimming,141,4,2176.3,Good workout,2175.0
1648,23.7,Male,75.3,172.6,6119,108,HIIT,137,9,2640.5,High intensity,2639.0
1649,41.4,Male,119.4,169.6,13953,112,Walking,134,6,3157.4,Evening workout,3159.0
1650,36.2,Female,80.5,194.5,15900,48,Swimming,165,9,2792.1,High intensity,2791.0
1651,33.4,Male,98.7,189.8,1975,89,Cycling,97,8,2259.5,Morning session,2260.0
1652,57.2,Male,98.2,188.2,17265,75,Running,72,7,2839.1,,2843.0
1653,45.1,Female,61.2,157.4,5318,17,Yoga,113,5,1560.4,High intensity,1561.0
1654,50.5,Female,119.2,167.6,3313,24,Yoga,165,9,2181.3,Low effort,2179.0
1655,58.3,Male,74.8,190.3,18171,72,Cycling,103,4,2665.8,,2662.0
1656,30.7,Male,66.3,155.2,19812,100,Cycling,156,4,3048.1,High intensity,3046.0
1657,60.0,Male,87.6,176.9,9747,89,Walking,173,8,2877.0,Morning session,2873.0
1658,62.1,Male,71.4,185.6,11301,74,Cycling,72,4,2272.0,,2272.0
1659,42.2,Female,81.7,164.7,16048,68,HIIT,84,7,2621.8,Low effort,2619.0
1660,59.8,Female,90.1,186.0,14134,19,HIIT,83,4,2087.0,,2091.0
1661,53.6,Female,79.7,154.7,7664,16,Cycling,88,1,1492.5,High intensity,1496.0
1662,44.4,Male,48.3,188.4,14382,83,HIIT,159,10,2887.2,Good workout,2888.0
1663,55.6,Male,70.2,158.1,11841,85,Yoga,129,9,2784.6,High intensity,2780.0
1664,24.2,Female,63.2,156.2,13427,90,HIIT,77,4,2402.3,,2398.0
1665,22.6,Female,89.6,190.7,8483,118,Swimming,151,3,2688.2,,2693.0
1666,60.2,Male,70.7,169.8,2363,21,Swimming,64,3,1345.6,High intensity,1345.0
1667,62.1,Male,66.5,159.5,4959,88,Walking,77,9,2292.8,Good workout,2295.0
1668,48.8,Female,102.3,175.8,2749,55,Swimming,122,8,2125.2,Good workout,2123.0
1669,40.3,Female,107.5,153.3,1540,41,Cycling,96,10,2082.4,High intensity,2084.0
1670,59.8,Female,72.7,187.1,8634,41,Cycling,130,7,2198.5,Low effort,2200.0
1671,27.2,Male,109.2,173.8,11614,99,HIIT,114,7,2882.7,Good workout,2884.0
1672,49.6,Male,88.9,163.4,11282,87,Swimming,132,4,2589.3,,2585.0
1673,60.2,Male,87.1,190.8,4958,99,Yoga,158,3,2419.9,Morning session,2416.0
1674,47.1,Male,81.8,150.1,16412,70,HIIT,71,4,2479.5,Morning session,2476.0
1675,56.2,Male,110.3,166.3,4859,78,Swimming,111,6,2378.5,,2375.0
